timestamp,user,ip,country,severity,reason,event_type,mitre_id,mitre_technique,attempt_count
2026-05-29 01:33:29,jane.smith,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,1
2026-05-29 01:34:06,root,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,2
2026-05-29 01:34:15,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,2
2026-05-29 01:34:31,guest,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:35:04,guest,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2
2026-05-29 01:35:32,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7
2026-05-29 01:35:57,jane.smith,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,1
2026-05-29 01:36:11,root,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,8
2026-05-29 01:36:16,john.doe,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,4
2026-05-29 01:36:25,guest,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:36:28,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,10
2026-05-29 01:36:43,guest,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,10
2026-05-29 01:36:52,jane.smith,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,13
2026-05-29 01:36:52,guest,141.184.114.93,US,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 01:36:53,guest,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:37:26,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,13
2026-05-29 01:38:58,guest,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8
2026-05-29 01:39:10,jane.smith,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,6
2026-05-29 01:39:27,root,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:39:34,dev.ops,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,1
2026-05-29 01:39:45,deekshitha,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,2
2026-05-29 01:39:49,admin,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:40:03,deekshitha,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4
2026-05-29 01:40:06,admin,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4
2026-05-29 01:40:14,jane.smith,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8
2026-05-29 01:40:14,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7
2026-05-29 01:41:02,deekshitha,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,5
2026-05-29 01:41:32,guest,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,13
2026-05-29 01:41:56,guest,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:42:43,root,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1
2026-05-29 01:43:19,admin,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:43:31,admin,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:43:39,deekshitha,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:43:41,guest,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:43:43,hr.user,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,9
2026-05-29 01:43:43,admin,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7
2026-05-29 01:44:14,admin,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:44:36,admin,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,4
2026-05-29 01:44:51,admin,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:45:06,john.doe,171.39.79.117,NG,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 01:45:08,deekshitha,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3
2026-05-29 01:45:10,john.doe,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:45:27,admin,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,6
2026-05-29 01:45:36,root,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,7
2026-05-29 01:45:51,dev.ops,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,13
2026-05-29 01:45:55,admin,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:46:10,dev.ops,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9
2026-05-29 01:46:22,jane.smith,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6
2026-05-29 01:46:24,dev.ops,103.193.54.114,KP,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 01:46:26,deekshitha,48.170.130.131,US,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 01:46:37,jane.smith,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,10
2026-05-29 01:47:15,guest,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:47:36,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:48:05,john.doe,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:48:20,guest,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4
2026-05-29 01:48:33,hr.user,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:49:02,deekshitha,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6
2026-05-29 01:49:10,john.doe,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:49:59,hr.user,181.141.190.173,RU,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 01:50:06,deekshitha,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9
2026-05-29 01:50:12,hr.user,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,5
2026-05-29 01:50:14,jane.smith,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:50:20,jane.smith,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8
2026-05-29 01:50:25,root,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8
2026-05-29 01:50:42,admin,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,3
2026-05-29 01:51:06,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,3
2026-05-29 01:51:19,jane.smith,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5
2026-05-29 01:51:23,hr.user,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,1
2026-05-29 01:51:25,admin,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:51:31,john.doe,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,13
2026-05-29 01:52:01,admin,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:52:28,admin,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:52:37,dev.ops,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,6
2026-05-29 01:52:49,hr.user,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:53:22,deekshitha,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,8
2026-05-29 01:53:46,guest,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,5
2026-05-29 01:53:46,admin,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:53:47,admin,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:53:59,root,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,5
2026-05-29 01:54:28,root,24.139.33.55,CN,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 01:55:02,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,6
2026-05-29 01:55:17,guest,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,10
2026-05-29 01:56:07,hr.user,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:56:45,admin,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:56:54,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:57:33,jane.smith,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,4
2026-05-29 01:57:34,jane.smith,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,12
2026-05-29 01:57:50,admin,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:58:12,john.doe,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,12
2026-05-29 01:58:14,guest,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,14
2026-05-29 01:58:19,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3
2026-05-29 01:58:21,guest,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7
2026-05-29 01:58:27,jane.smith,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 01:58:46,jane.smith,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,1
2026-05-29 01:58:53,hr.user,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,5
2026-05-29 01:58:57,deekshitha,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3
2026-05-29 01:59:01,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,3
2026-05-29 01:59:17,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:00:10,jane.smith,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,7
2026-05-29 02:00:18,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3
2026-05-29 02:00:39,guest,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:01:11,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,11
2026-05-29 02:01:27,dev.ops,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3
2026-05-29 02:01:28,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8
2026-05-29 02:01:55,deekshitha,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,1
2026-05-29 02:01:58,dev.ops,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,7
2026-05-29 02:02:17,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9
2026-05-29 02:02:21,john.doe,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,9
2026-05-29 02:02:27,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,6
2026-05-29 02:02:35,admin,131.189.233.57,IN,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 02:02:39,hr.user,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,2
2026-05-29 02:02:39,guest,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3
2026-05-29 02:02:46,root,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,14
2026-05-29 02:02:53,admin,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9
2026-05-29 02:03:26,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,13
2026-05-29 02:03:38,john.doe,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:03:43,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9
2026-05-29 02:03:53,hr.user,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:04:17,deekshitha,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,6
2026-05-29 02:04:24,deekshitha,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,5
2026-05-29 02:04:45,hr.user,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,3
2026-05-29 02:04:47,dev.ops,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4
2026-05-29 02:04:53,dev.ops,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:05:00,root,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,9
2026-05-29 02:05:03,john.doe,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,5
2026-05-29 02:05:07,john.doe,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6
2026-05-29 02:05:08,deekshitha,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,5
2026-05-29 02:05:10,root,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,13
2026-05-29 02:05:17,deekshitha,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,6
2026-05-29 02:06:01,guest,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:06:05,admin,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1
2026-05-29 02:06:07,guest,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:06:08,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5
2026-05-29 02:07:05,john.doe,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:07:22,hr.user,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:07:30,jane.smith,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9
2026-05-29 02:07:37,deekshitha,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:07:42,jane.smith,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,12
2026-05-29 02:07:51,deekshitha,7.156.189.199,KP,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 02:08:10,root,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4
2026-05-29 02:08:22,jane.smith,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8
2026-05-29 02:08:24,root,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,1
2026-05-29 02:08:30,hr.user,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:08:31,root,98.217.205.209,US,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 02:08:39,admin,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6
2026-05-29 02:08:42,deekshitha,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:09:06,admin,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:09:09,deekshitha,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8
2026-05-29 02:09:14,admin,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,1
2026-05-29 02:09:19,dev.ops,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:09:33,hr.user,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:09:53,hr.user,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1
2026-05-29 02:10:08,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:10:11,dev.ops,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,8
2026-05-29 02:10:13,john.doe,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9
2026-05-29 02:10:14,hr.user,25.0.74.21,NG,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 02:10:15,john.doe,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:10:16,john.doe,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,11
2026-05-29 02:11:06,deekshitha,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7
2026-05-29 02:11:06,dev.ops,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,8
2026-05-29 02:11:14,jane.smith,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:11:19,dev.ops,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6
2026-05-29 02:11:38,admin,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,13
2026-05-29 02:11:46,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,12
2026-05-29 02:11:48,root,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3
2026-05-29 02:11:54,jane.smith,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,3
2026-05-29 02:12:02,deekshitha,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,2
2026-05-29 02:12:04,deekshitha,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7
2026-05-29 02:12:11,root,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:12:43,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,12
2026-05-29 02:13:09,deekshitha,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,14
2026-05-29 02:13:18,root,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,10
2026-05-29 02:13:22,jane.smith,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:13:24,hr.user,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4
2026-05-29 02:14:09,hr.user,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:14:22,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,8
2026-05-29 02:14:24,john.doe,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 02:14:46,root,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9
2026-05-29 02:14:53,admin,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,7
2026-05-29 02:15:01,hr.user,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3
2026-05-29 02:15:22,hr.user,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8
2026-05-29 02:15:31,hr.user,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8
2026-05-29 02:15:46,john.doe,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,1
2026-05-29 02:16:00,hr.user,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
